20135,Jefferson,1.06
24701,Bluefield,1.07
24712,Athens,1.07
24714,Mercer,1.06
24715,Mcdowell,1.06
24716,Wyoming,1.06
24719,Wyoming,1.06
24724,Mercer,1.06
24726,Wyoming,1.06
24729,Mercer,1.06
24731,Mercer,1.06
24732,Mercer,1.06
24733,Mercer,1.06
24736,Mercer,1.06
24737,Mercer,1.06
24738,Mercer,1.06
24739,Princeton,1.07
24740,Princeton,1.07
24747,Mercer,1.06
24751,Mercer,1.06
24801,Mcdowell,1.06
24808,Mcdowell,1.06
24811,Mcdowell,1.06
24813,Mcdowell,1.06
24815,Mcdowell,1.06
24816,Mcdowell,1.06
24817,Mcdowell,1.06
24818,Wyoming,1.06
24822,Wyoming,1.06
24823,Wyoming,1.06
24826,Mcdowell,1.06
24827,Wyoming,1.06
24828,Mcdowell,1.06
24829,Mcdowell,1.06
24830,Gary,1.06
24831,Mcdowell,1.06
24834,Wyoming,1.06
24836,Gary,1.06
24839,Wyoming,1.06
24843,Mcdowell,1.06
24844,Mcdowell,1.06
24845,Wyoming,1.06
24846,Mcdowell,1.06
24847,Wyoming,1.06
24848,Mcdowell,1.06
24849,Wyoming,1.06
24850,Mcdowell,1.06
24851,Mingo,1.06
24853,Mcdowell,1.06
24854,Wyoming,1.06
24855,Mcdowell,1.06
24857,Wyoming,1.06
24859,Wyoming,1.06
24860,Wyoming,1.06
24861,Mcdowell,1.06
24862,Mcdowell,1.06
24866,Mcdowell,1.06
24867,Wyoming,1.06
24868,Mcdowell,1.06
24869,Wyoming,1.06
24870,Wyoming,1.06
24871,Mcdowell,1.06
24872,Mcdowell,1.06
24873,Mcdowell,1.06
24874,Wyoming,1.06
24878,Mcdowell,1.06
24879,Mcdowell,1.06
24880,Wyoming,1.06
24881,Mcdowell,1.06
24882,Wyoming,1.06
24884,Mcdowell,1.06
24887,Mcdowell,1.06
24888,Gary,1.06
24892,Mcdowell,1.06
24894,Mcdowell,1.06
24895,Wyoming,1.06
24898,Wyoming,1.06
24901,Alderson,1.07
24902,Greenbrier,1.06
24910,Alderson,1.07
24915,Pocahontas,1.06
24916,Greenbrier,1.06
24918,Monroe,1.06
24920,Pocahontas,1.06
24924,Pocahontas,1.06
24925,Greenbrier,1.06
24927,Pocahontas,1.06
24931,Greenbrier,1.06
24934,Pocahontas,1.06
24935,Summers,1.06
24938,Greenbrier,1.06
24941,Monroe,1.06
24943,Greenbrier,1.06
24944,Pocahontas,1.06
24945,Monroe,1.06
24946,Greenbrier,1.06
24951,Monroe,1.06
24954,Greenbrier,1.06
24957,Greenbrier,1.06
24962,Summers,1.06
24963,Monroe,1.06
24966,Greenbrier,1.06
24970,Greenbrier,1.06
24974,Monroe,1.06
24976,Greenbrier,1.06
24977,Greenbrier,1.06
24981,Monroe,1.06
24983,Monroe,1.06
24984,Monroe,1.06
24985,Monroe,1.06
24986,Greenbrier,1.06
24991,Greenbrier,1.06
24993,Monroe,1.06
25002,Fayette,1.06
25003,Kanawha,1.06
25005,Roane,1.06
25007,Raleigh,1.06
25008,Raleigh,1.06
25009,Boone,1.06
25011,Bancroft,1.06
25015,Kanawha,1.06
25019,Clay,1.06
25021,Boone,1.06
25022,Logan,1.06
25024,Boone,1.06
25025,Kanawha,1.06
25026,Kanawha,1.06
25028,Boone,1.06
25030,Clay,1.06
25031,Fayette,1.06
25033,Putnam,1.06
25035,Kanawha,1.06
25036,Fayette,1.06
25039,Kanawha,1.06
25040,Fayette,1.06
25043,Clay,1.06
25044,Fayette,1.06
25045,Clay,1.06
25047,Boone,1.06
25048,Raleigh,1.06
25049,Boone,1.06
25051,Boone,1.06
25053,Boone,1.06
25054,Kanawha,1.06
25057,Fayette,1.06
25059,Clay,1.06
25060,Raleigh,1.06
25061,Kanawha,1.06
25062,Raleigh,1.06
25063,Braxton,1.06
25064,Dunbar,1.07
25067,Kanawha,1.06
25070,Putnam,1.06
25071,Kanawha,1.06
25075,Kanawha,1.06
25076,Logan,1.06
25079,Kanawha,1.06
25081,Boone,1.06
25082,Mason,1.06
25083,Fayette,1.06
25085,Fayette,1.06
25086,Glasgow,1.06
25088,Clay,1.06
25090,Fayette,1.06
25093,Boone,1.06
25102,Kanawha,1.06
25103,Kanawha,1.06
25106,Mason,1.06
25107,Kanawha,1.06
25108,Boone,1.06
25109,Putnam,1.06
25110,Kanawha,1.06
25111,Clay,1.06
25112,Kanawha,1.06
25113,Clay,1.06
25114,Boone,1.06
25115,Fayette,1.06
25118,Fayette,1.06
25119,Fayette,1.06
25121,Logan,1.06
25123,Mason,1.06
25124,Jackson,1.06
25125,Clay,1.06
25126,Kanawha,1.06
25130,Boone,1.06
25132,Kanawha,1.06
25133,Clay,1.06
25134,Kanawha,1.06
25136,Montgomery,1.07
25139,Fayette,1.06
25140,Raleigh,1.06
25141,Calhoun,1.06
25142,Boone,1.06
25143,Nitro,1.07
25148,Boone,1.06
25149,Boone,1.06
25152,Fayette,1.06
25154,Boone,1.06
25156,Kanawha,1.06
25159,Kanawha,1.06
25160,Kanawha,1.06
25161,Fayette,1.06
25162,Pratt,1.06
25164,Clay,1.06
25165,Boone,1.06
25168,Putnam,1.06
25169,Boone,1.06
25173,Fayette,1.06
25174,Raleigh,1.06
25177,Dunbar,1.07
25180,Raleigh,1.06
25181,Boone,1.06
25183,Logan,1.06
25185,Fayette,1.06
25186,Smithers,1.07
25187,Mason,1.06
25193,Sylvester,1.07
25201,Kanawha,1.06
25202,Kanawha,1.06
25203,Boone,1.06
25204,Boone,1.06
25205,Boone,1.06
25206,Boone,1.06
25208,Boone,1.06
25209,Boone,1.06
