50001,Warren,1.07
50002,Adair,1.07
50003,Waukee,1.07
50005,Albion,1.07
50006,Alden,1.07
50007,Alleman,1.07
50008,Allerton,1.07
50009,Altoona,1.07
50010,Ames,1.07
50011,Ames,1.07
50012,Ames,1.07
50013,Ames,1.07
50014,Ames,1.07
50020,Anita,1.07
50021,Ankeny,1.06
50022,Atlantic,1.07
50023,Johnston,1.07
50025,Audubon,1.07
50026,Bagley,1.07
50027,Barnes City,1.07
50028,Baxter,1.07
50029,Bayard,1.07
50031,Beaver,1.07
50032,Polk,1.06
50033,Bevington,1.07
50034,Blairsburg,1.07
50035,Bondurant,1.07
50036,Boone,1.07
50037,Boone,1.07
50038,Dallas,1.07
50039,Bouton,1.07
50040,Boxholm,1.07
50041,Franklin,1.07
50042,Brayton,1.07
50043,Buckeye,1.07
50044,Bussey,1.07
50046,Cambridge,1.07
50047,Des Moines,1.07
50048,Casey,1.07
50049,Chariton,1.07
50050,Churdan,1.07
50051,Clemons,1.07
50052,Clio,1.07
50054,Colfax,1.07
50055,Collins,1.07
50056,Colo,1.07
50057,Marion,1.07
50058,Coon Rapids,1.07
50059,Greene Co Unincorporated Sp,1.07
50060,Corydon,1.07
50061,West Des Moines,1.07
50062,Melcher-Dallas,1.07
50063,Dallas Center,1.07
50064,Dana,1.07
50065,Davis City,1.07
50066,Dallas,1.07
50067,Decatur City,1.07
50068,Derby,1.07
50069,De Soto,1.07
50070,Dexter,1.07
50071,Dows,1.07
50072,Earlham,1.07
50073,Elkhart,1.07
50074,Beaconsfield,1.07
50075,Ellsworth,1.07
50076,Exira,1.07
50078,Ferguson,1.07
50099,Boone,1.07
50101,Galt,1.07
50102,Hardin,1.07
50103,Garden Grove,1.07
50104,Keokuk,1.07
50105,Story,1.07
50106,Gilman,1.07
50107,Grand Junction,1.07
50108,Grand River,1.07
50109,Granger,1.07
50110,Gray,1.07
50111,Johnston,1.07
50112,Grinnell,1.07
50115,Guthrie Center,1.07
50116,Hamilton,1.07
50117,Audubon,1.07
50118,Hartford,1.07
50119,Harvey,1.07
50120,Haverhill,1.07
50122,Hubbard,1.07
50123,Humeston,1.07
50124,Huxley,1.07
50125,Indianola,1.07
50126,Iowa Falls,1.07
50127,Jasper,1.07
50128,Jamaica,1.07
50129,Jefferson,1.07
50130,Jewell Junction,1.07
50131,Johnston,1.07
50132,Kamrar,1.07
50133,Kellerton,1.07
50134,Kelley,1.07
50135,Kellogg,1.07
50136,Iowa,1.07
50137,Jasper,1.07
50138,Knoxville,1.07
50139,Lacona,1.07
50140,Lamoni,1.07
50141,Laurel,1.07
50142,Marshall,1.07
50143,Leighton,1.07
50144,Leon,1.07
50145,Warren,1.07
50146,Linden,1.07
50147,Lineville,1.07
50148,Liscomb,1.07
50149,Lorimor,1.07
50150,Lovilia,1.07
50151,Lucas,1.07
50152,Luther,1.07
50153,Lynnville,1.07
50154,Mccallsburg,1.07
50155,Macksburg,1.07
50156,Luther,1.07
50157,Poweshiek,1.07
50158,Ferguson,1.07
50160,Martensdale,1.07
50161,Maxwell,1.07
50162,Melbourne,1.07
50163,Melcher-Dallas,1.07
50164,Menlo,1.07
50165,Millerton,1.07
50166,Milo,1.07
50167,Minburn,1.07
50168,Mingo,1.07
50169,Mitchellville,1.07
50170,Monroe,1.07
50171,Barnes City,1.07
50173,Montour,1.07
50174,Murray,1.07
50201,Nevada,1.07
50206,New Providence,1.07
50207,New Sharon,1.07
50208,Newton,1.07
50210,New Virginia,1.07
50211,Des Moines,1.07
50212,Ogden,1.07
50213,Osceola,1.07
50214,Jasper,1.07
50216,Panora,1.07
50217,Paton,1.07
50218,Patterson,1.07
50219,Pella,1.07
50220,Berkley,1.07
50222,East Peru,1.07
50223,Fraser,1.07
50225,Pleasantville,1.07
50226,Polk City,1.07
50227,Popejoy,1.07
50228,Prairie City,1.07
50229,Bevington,1.07
50230,Radcliffe,1.07
50231,Randall,1.07
50232,Reasnor,1.07
50233,Redfield,1.07
50234,Rhodes,1.07
50235,Rippey,1.07
50236,Roland,1.07
50237,Runnells,1.07
50238,Russell,1.07
50239,Saint Anthony,1.07
50240,Saint Charles,1.07
50241,Saint Marys,1.07
50242,Poweshiek,1.07
50243,Sheldahl,1.07
50244,Alleman,1.07
50246,Stanhope,1.07
50247,Rhodes,1.07
50248,Story City,1.07
50249,Stratford,1.07
50250,Stuart,1.07
50251,Sully,1.07
50252,Swan,1.07
50254,Thayer,1.07
50255,Thornburg,1.07
50256,Mahaska,1.07
50257,Truro,1.07
50258,Union,1.07
50259,Hardin,1.07
50261,De Soto,1.07
50262,Van Wert,1.07
50263,Clive,1.07
50264,Weldon,1.07
50265,Des Moines,1.07
50266,Des Moines,1.07
50268,Keokuk,1.07
50269,Whitten,1.07
50271,Williams,1.07
50272,Williamson,1.07
50273,Winterset,1.07
50274,Wiota,1.07
50275,Woodburn,1.07
50276,Woodward,1.07
50277,Yale,1.07
50278,Zearing,1.07
50301,Des Moines,1.07
50302,Des Moines,1.07
50303,Des Moines,1.07
50304,Des Moines,1.07
50305,Des Moines,1.07
50306,Des Moines,1.07
50307,Des Moines,1.07
50308,Des Moines,1.07
50309,Des Moines,1.07
50310,Des Moines,1.07
50311,Des Moines,1.07
50312,Des Moines,1.07
50313,Des Moines,1.07
50314,Des Moines,1.07
50315,Des Moines,1.07
50316,Des Moines,1.07
50317,Des Moines,1.07
50318,Des Moines,1.07
50319,Des Moines,1.07
50320,Des Moines,1.07
50321,Des Moines,1.07
50322,Johnston,1.07
50323,Grimes,1.07
50324,Windsor Heights,1.07
50325,Clive,1.07
50327,Des Moines,1.07
50328,Des Moines,1.07
50329,Des Moines,1.07
50330,Des Moines,1.07
50331,Des Moines,1.07
50332,Des Moines,1.07
50333,Des Moines,1.07
50334,Des Moines,1.07
50335,Des Moines,1.07
50336,Des Moines,1.07
50339,Des Moines,1.07
50340,Des Moines,1.07
50359,Des Moines,1.07
50360,Des Moines,1.07
50361,Des Moines,1.07
50362,Des Moines,1.07
50363,Des Moines,1.07
50364,Des Moines,1.07
50367,Des Moines,1.07
50368,Des Moines,1.07
50369,Des Moines,1.07
50380,Des Moines,1.07
50381,Des Moines,1.07
50391,Des Moines,1.07
50392,Des Moines,1.07
50393,Des Moines,1.07
50394,Des Moines,1.07
50395,Urbandale,1.07
50396,Des Moines,1.07
50398,Urbandale,1.07
50401,Plymouth,1.07
50402,Mason City,1.07
50420,Alexander,1.07
50421,Belmond,1.07
50423,Britt,1.07
50424,Buffalo Center,1.07
50426,Carpenter,1.07
50427,Franklin,1.07
50428,Clear Lake,1.07
50430,Corwith,1.07
50431,Coulter,1.07
50432,Crystal Lake,1.07
50433,Dougherty,1.07
50434,Fertile,1.07
50435,Floyd,1.07
50436,Forest City,1.07
50438,Garner,1.07
50439,Goodell,1.07
50440,Grafton,1.07
50441,Hampton,1.07
50444,Fertile,1.07
50446,Joice,1.07
50447,Kanawha,1.07
50448,Kensett,1.07
50449,Klemme,1.07
